MFCCs1-deviation,MFCCs1-median,MFCCs10-deviation,MFCCs10-median,MFCCs11-deviation,MFCCs11-median,MFCCs12-deviation,MFCCs12-median,MFCCs13-deviation,MFCCs13-median,MFCCs2-deviation,MFCCs2-median,MFCCs3-deviation,MFCCs3-median,MFCCs4-deviation,MFCCs4-median,MFCCs5-deviation,MFCCs5-median,MFCCs6-deviation,MFCCs6-median,MFCCs7-deviation,MFCCs7-median,MFCCs8-deviation,MFCCs8-median,MFCCs9-deviation,MFCCs9-median,category,short-term-energy-deviation,short-term-energy-median,short-term-entropy-deviation,short-term-entropy-median,spectral-centroid1-deviation,spectral-centroid1-median,spectral-centroid2-deviation,spectral-centroid2-median,spectral-entropy-deviation,spectral-entropy-median,spectral-flux-deviation,spectral-flux-median,spectral-rolloff-deviation,spectral-rolloff-median,zero-crossing-deviation,zero-crossing-median
0.116045241,0.27275236,0.026649862,0.59796905,0.053864027,2.942886545,0.100846049,0.127035268,0.088958405,0.913858504,0.032353093,0.006781163,0.056734658,0.189194805,0.064073755,0.031542256,0.102672887,0.00068735,-0.036253615,0.000175328,0.083132463,0.010522496,-0.005573847,0.001451379,0.061362243,-34.03531578,2,0.610211168,0.007891872,0.158692604,1.23E-05,0.408813397,3.56E-06,0.163458689,3.222326956,0.229355272,0.035431265,0.059001167,0.219089251,0.096481205,0.022945768,0.27537118,0.056376996
0,6.67E-09,2.38E-15,0,0,9.84E-15,5.07E-16,0,0,4.24E-15,2.00E-15,0,0,0.018170233,-1.44E-16,0,0,0,3.05E-15,0,0,0,3.77E-15,0,0,-50.59644256,2,2.46E-15,0,0,1.95E-07,2.19E-15,0,0,3.321066789,2.35E-15,0,0,0.000181422,2.50E-15,0,0,0
0,6.44E-09,0,0,0,0,0,0,0,0,0,0,0,0.025807422,0,0,0,0,0,0,0,0,0,0,0,-50.59644256,2,0,0,0,7.76E-12,0,0,0,3.116316107,0,0,0,0.000181422,0,0,0,0
0.202001498,0.177832785,0.127371433,4.538582279,0.120262882,0.174711147,-0.131845149,1.318259815,0.0866872,-1.093171989,-0.109210094,0.01807558,0.156241281,0.321293703,0.189962412,0.124367251,0.115439217,0.000420603,-0.027962392,0.000297477,0.124338091,0.074564586,0.23563469,0.040185051,0.204816199,-26.17466751,2,0.652878136,0.026306241,0.296992349,0.00072108,-0.051933558,0.000704914,0.418880199,2.404251862,0.233423151,0.455746154,0.322571199,0.151803062,0.152119953,0.015745979,0.901636345,0.069892961
0.208851174,0.178564183,0.144372864,2.520067855,0.150359143,0.162756944,0.048805057,0.802523152,0.147609432,-0.937075259,-0.49086585,0.022850547,0.251283605,0.485888676,0.292481606,0.302895704,0.290590082,0.000315315,-0.138542091,0.000258873,0.183340813,0.0787373,0.184999529,0.060413643,0.177925025,-25.65808538,2,0.43725706,0.043269231,0.308193642,0.00057969,0.062499175,0.000549783,0.258209016,2.182185573,0.300800672,0.648702146,0.213155873,0.155024727,-0.254873495,0.036611136,0.439932725,0.06753447
0,6.05E-09,0,0,0,0,0,0,0,0,0,0,0,0.247095657,0,0,0,0,0,0,0,0,0,0,0,-50.59644256,2,0,0,0,1.63E-10,0,0,0,3.310682339,0,0,0,0.000181422,0,0,0,0
0.056758978,0.130273849,0.1062011,0.237386202,0.069710677,4.134364267,0.094710919,0.187846438,0.059683372,0.808544464,-0.122017559,0.017060675,0.056752884,0.004784338,-0.144107114,0.001774082,0.062409038,0.002472402,-0.304514793,0.00045697,0.068345993,0.011973875,-0.09554273,0.000362845,0.052371335,-23.43964126,2,0.635753631,0.000907112,0.070563265,0.071949032,-0.28459037,0.007652941,0.093263385,3.220097909,0.240133216,0.028828045,0.078177083,0.048311451,0.071894414,0.007921221,0.09471466,0.009116473
0.053887923,0.114930078,0.280631957,0.134690413,0.069011219,3.07205243,0.165455571,0.127166104,0.035726418,-0.104437797,-0.097855452,0.015718569,0.04634724,0.011028841,-0.018341098,0.002949232,0.066215782,0.001677756,-0.050658589,0.000452706,0.059632648,0.012971698,-0.095024695,0.000453556,0.078824251,-21.76815508,2,0.635239207,0.00113389,0.075829074,0.04981677,-0.376574069,0.007744215,0.053646744,3.196040521,0.346460289,0.045224869,0.078780385,0.04816206,-0.13640668,0.006031883,0.088695865,0.010749274
0.062971023,0.105928375,0.346538589,0.150752465,0.047467812,3.181959573,0.250153528,0.160995388,0.041383697,-0.157299182,-0.118503362,0.019142469,0.055442409,0.013056947,-0.078099698,0.004378111,0.063354955,0.001574688,-0.104928257,0.000343947,0.072431139,0.013425254,-0.095373203,0.000544267,0.080311352,-21.69095202,2,0.533337347,0.001043179,0.061670508,0.048021797,-0.385206228,0.007548304,0.071082745,3.213902785,0.296461547,0.036749698,0.065274188,0.046950913,-0.159877908,0.007529554,0.049597948,0.011747097
0.075941739,0.113278608,0.232210392,0.535740741,0.03787212,2.582567023,0.066981582,0.121242312,0.048122564,-0.085313145,-0.15809158,0.02272383,0.073976514,0.025132026,0.142661761,0.006722369,0.067104261,0.001379752,0.17763619,0.000379951,0.039000973,0.01469521,0.023081656,0.001632801,0.032857501,-21.0364557,2,0.559249152,0.00195029,0.059251675,0.05822428,-0.303079079,0.016608868,0.050890012,3.089553078,0.3335445,0.065823224,0.064420507,0.05554849,-0.316888952,0.007828465,0.10360031,0.013833454
0.041028335,0.115341993,0.272804489,0.240384632,0.043545698,2.525585728,0.101072533,0.081211538,0.06092226,-0.081298685,-0.119312805,0.019495901,0.066693158,0.031621233,0.157632724,0.008628725,0.050516596,0.00135107,0.190584403,0.00040058,0.054658999,0.0154209,0.049398362,0.001088534,0.053410019,-21.00299541,2,0.523495601,0.002539913,0.042162587,0.052771436,-0.317398987,0.007261782,0.059449095,3.160731821,0.310742332,0.048973763,0.067389634,0.056778248,-0.306662094,0.007426077,0.051916725,0.014423077
0.218201537,0.169255943,-0.056328141,1.110090264,0.071882951,0.792329377,-0.033690033,0.553481073,0.146485675,0.249215266,0.066228291,0.016233662,0.122809468,0.933814779,0.080363423,0.336123563,0.258038351,0.000266935,0.021783111,0.000254945,0.14308747,0.152666909,0.099179841,0.04399492,0.1641335,-25.18480076,2,0.578619334,0.006395138,0.238365661,0.001111387,0.625795205,0.000669991,0.246801467,1.974519561,0.426258746,0.331693453,0.199827933,0.156988247,0.334430978,0.024048541,0.228748077,0.017552612
0.107824379,0.223779674,0.168887776,0.846595534,0.055292826,2.36352946,0.139791665,0.509585617,0.08545891,0.402558226,0.215037096,0.022099963,0.090041183,0.032592187,0.316402978,0.016988682,0.164021228,0.001783577,0.029690373,0.001157083,0.063350236,0.004716981,0.088068473,0.000725689,0.099371755,-28.30386652,2,0.987543468,0.008436139,0.109303735,0.002485719,0.221549471,0.001259344,0.145565303,3.081574981,0.632877299,0.079256302,0.119896364,0.116506309,0.114350303,0.010919045,0.118744099,0.021362482
0.132450427,0.123131313,0.391886185,1.05719311,0.127662245,-0.805902028,-0.011949513,0.92867654,0.097773179,0.235524385,0.219255129,0.00898868,0.149994812,0.668503828,0.144844096,0.592930275,0.096920729,0.0004427,0.146067641,0.000214282,0.17760811,0.110667634,-0.078142984,0.036193759,0.079724451,-23.37930352,2,1.088600624,0.026079463,0.456378165,0.008047309,0.415140115,0.00587611,0.175624426,3.161807631,0.829605612,0.067477499,0.08116271,0.116850612,0.372115597,0.030695819,0.534107129,0.061320755
0.360785584,0.143224569,0.014007801,0.986131276,0.056440078,1.883878906,0.003795269,0.363332282,0.106285543,0.265687467,0.0593919,0.0242262,0.240834789,0.013221915,0.025217529,0.008792557,0.141282437,0.001967734,0.102124361,0.000883885,0.112311812,0.005079826,0.067982025,0.002539913,0.091706598,-23.96173328,2,1.758737328,0.003583091,0.389666814,0.051554127,0.050779151,0.019228337,0.204221038,3.190407835,0.379930836,0.065574378,0.226429712,0.067662616,0.439221351,0.01234648,0.787642807,0.007438316
0.108844983,0.16018644,0.27640182,0.657241047,0.154494842,-0.179685769,-0.034718015,0.576515877,0.118619114,-1.718371915,-0.656594483,0.02066461,0.106741757,0.431087757,-0.366080277,0.138565591,0.126773862,0.000415298,-0.270864734,5.66E-05,0.071468505,0.08798984,-0.258348927,0.013606676,0.116888085,-20.88415777,2,-0.427439126,0.008345428,0.144540522,0.016781817,-1.095228,0.010907738,0.168167235,3.268144677,-0.196430342,0.02949614,0.173624322,0.12743855,-0.787213644,0.007338358,0.240449257,0.070301161
0.124391554,0.21270575,-0.00205525,0.675004381,0.106852853,1.317493261,0.004785732,0.50574389,0.053356732,-1.885061365,-0.507883345,0.01649484,0.142180078,0.215931723,-0.361523309,0.053999846,0.132093825,0.000421985,-0.315126675,6.80E-05,0.070613983,0.05243106,-0.183917221,0.004444848,0.130264406,-22.78830686,2,-0.506939142,0.004354136,0.205633699,0.004029251,-0.958847255,0.001313528,0.240861046,3.292510478,-0.635603189,0.011326847,0.22905437,0.15661396,-0.726432379,0.017477972,0.184905356,0.067216981
0.106718017,0.180201181,-0.079561944,0.722408051,0.082852346,0.177395791,-0.04967124,0.75045776,0.07165723,-2.20980355,-0.492956421,0.020762477,0.114492233,0.197779916,-0.363375038,0.048136778,0.086275218,0.000400035,-0.431384709,4.04E-05,0.095638502,0.084361393,-0.062455383,0.01006894,0.079151984,-20.33572699,2,-0.33796808,0.007801161,0.133747225,0.024917133,-1.281153268,0.01131001,0.209218963,3.283208591,-0.296248103,0.026417876,0.210955582,0.131878471,-0.769408143,0.009510441,0.299099581,0.064767779
0.074270979,0.148928242,0.028820928,1.154500578,0.095735954,0.621988162,0.019878131,0.886493111,0.070710823,-1.176616923,0.016781101,0.037741171,0.147178216,0.170940038,0.043266821,0.087551313,0.133616926,0.000615322,-0.047019912,0.000273452,0.073453251,0.074473875,0.12807792,0.009615385,0.122048135,-22.56088362,2,1.28785553,0.006848694,0.569222141,0.008721561,-0.386012809,0.007955236,0.289052764,3.136415232,0.32807538,0.159923122,0.135705761,0.118508992,0.035113727,0.020912885,0.178019719,0.061093977
0.141186788,0.203642181,0.109066467,0.538030917,0.130472786,0.326472194,-0.123893267,0.388695129,0.087353569,-2.027441041,-0.593221227,0.025847005,0.126561459,0.330894554,-0.377473592,0.148349405,0.143733308,0.00046033,-0.237543683,0.000189336,0.096454139,0.073838897,-0.212942626,0.002086357,0.104459908,-21.73548384,2,0.153764302,0.009343251,0.369383121,0.013220042,-1.250157659,0.009409568,0.180580855,3.206736564,-0.635718651,0.094658611,0.141584249,0.161227066,-0.504184752,0.023931879,0.227031542,0.079145501
0.044041068,0.202140186,-0.021429433,0.126939263,0.061027592,3.225941208,-0.138499155,0.056825234,0.045967679,-0.61857483,0.231947102,0.003288393,0.044896559,0.301695793,-0.046167571,0.168789905,0.060418832,0.000490286,-0.093056009,0.000102226,0.055119435,0.042724964,0.017739261,0.008708273,0.048211164,-21.03866883,2,0.236411681,0.019003991,0.06263249,0.024805307,0.295651026,0.00270044,0.05401612,3.275727304,0.001478099,0.016933921,0.088878109,0.151760833,0.028790037,0.021033907,0.090120299,0.058916909
0.126841063,0.135830776,0.019792174,0.59013046,0.072542324,1.326287644,0.192173628,0.269077815,0.066004657,-2.769926048,-0.253680671,0.010277594,0.106689151,0.052559247,-0.272092185,0.021101134,0.066191658,0.000579943,-0.234935653,9.12E-05,0.076866442,0.050072569,0.099361865,0.003174891,0.088837905,-21.16898145,2,-0.760106233,0.00503447,0.216563582,0.020759264,-0.996532094,0.006082314,0.167204826,3.288205622,-0.494269775,0.009280979,0.120059564,0.090046626,-0.854743823,0.010898244,0.224931876,0.040139695
0.172276311,0.139739734,0.031041976,0.177537797,0.077594523,1.34494539,0.200140123,0.537617173,0.088113167,-2.534202867,-0.229799275,0.006857954,0.102654385,0.050010799,-0.446419488,0.025747586,0.095666668,0.000598753,-0.266542479,0.000102354,0.096271242,0.051796081,0.103249324,0.004082003,0.097995986,-20.06762226,2,-0.529715822,0.006213716,0.199146513,0.041414966,-1.011550111,0.006021027,0.205305715,3.298378391,-0.563263356,0.009096266,0.19365099,0.088190321,-0.873621563,0.008338595,0.267800444,0.03896045
0.106951851,0.144348105,0.213537276,4.180738229,0.118950578,1.992032724,0.128495988,0.85509623,0.128495988,-0.087854587,-0.068090912,0.020184587,0.090124648,0.013358303,1.04E-14,0.012047965,0.095646109,0.004031432,-0.032779341,0.003855816,0.10228963,0.001904935,-0.001121335,0.000997823,0.079323633,-25.32382327,2,0.222836389,0.003855225,0.386467181,0.008666351,-0.028157918,0.008196709,0.111263854,2.309637577,0.445438858,0.366670915,0.132279122,0.086034924,0.329057654,0.019535628,0.198060099,0.005669448
0.310803736,0.133463614,-0.145863142,1.955261788,0.331713702,-2.615955176,-0.064365361,0.533518694,0.218989261,-0.087147109,0.85487265,0.009511665,0.383099316,1.064951423,-0.424013663,0.177977885,0.279246814,0.000455139,-0.072769147,0.000136939,0.266875619,0.126179245,0.225679831,0.019502903,0.207636596,-23.57725518,2,0.130566407,0.018958636,0.276221425,0.036777691,-0.065288058,0.036242906,0.298001611,3.059921176,0.455636327,0.219114073,0.336805907,0.162546491,-0.265646937,0.016407239,0.806276663,0.107538099
0.364215419,0.136912901,-0.020330222,1.969812714,0.213063637,-2.147257358,-0.057922672,0.591466484,0.137726378,-0.615749758,0.620296626,0.013994523,0.388701441,0.987078315,-0.147437823,0.207953862,0.287928655,0.00046178,-0.213498644,0.000156655,0.399836518,0.126632801,-0.020522022,0.008798984,0.356637005,-23.66630085,2,-0.724953164,0.014332366,0.238928891,0.013962172,0.094248939,0.01386221,0.342871838,3.007783203,0.57085716,0.235524345,0.373383993,0.163630231,-0.31246383,0.022609048,0.806548447,0.107311321
0.09484458,0.170965723,0.084891709,0.253014879,0.095677332,1.709296636,-0.006449691,0.101808953,0.109307996,0.895547872,0.024266017,0.005435573,0.087018653,0.264215547,-0.001543691,0.031208577,0.067281777,0.000602345,-0.059060886,0.000246657,0.10066667,0.016146589,-0.100305509,0.004535559,0.069396338,-22.53569468,2,1.426792471,0.003310958,0.130304346,0.016108142,0.449651533,0.002926674,0.112800661,2.343958465,-0.220584887,0.171021322,0.095722238,0.135407333,0.307395289,0.004022854,0.114440901,0.0316582
0.105358077,0.172580852,-0.057204858,0.175047661,0.072385044,1.663269748,-0.050574968,0.103309119,0.059589329,0.891698613,0.041029396,0.005516574,0.099362777,0.293638132,0.060108479,0.028221165,0.092925426,0.000558781,-0.083140701,0.000206262,0.089426496,0.023312772,-0.109454211,0.009887518,0.082428526,-21.73288159,2,1.367401524,0.002041001,0.112308364,0.024807999,0.549040429,0.003815458,0.108738187,2.353327219,-0.297199015,0.109390097,0.1150921,0.138075204,0.306000875,0.006824377,0.09102934,0.031975689
0.101360436,0.097019743,-0.059947222,0.294102378,0.085603964,2.810486402,-0.269745311,0.136797723,0.058920083,-1.030146171,-0.204157983,0.01702422,0.099758401,0.04741497,-0.319979467,0.011072397,0.058929568,0.000827865,-0.252422862,0.000112664,0.096977439,0.041364296,-0.356620247,0.003265602,0.080913382,-19.90192545,2,0.497494193,0.001678157,0.161442574,0.043770372,-0.229489874,0.009828092,0.126358573,3.260302135,0.175984224,0.025043782,0.178919622,0.056297843,-0.501354781,0.006834319,0.16014295,0.025807329
0.056379715,0.205409947,0.101107321,0.113192653,0.041515044,1.424188405,-0.009598478,0.072436255,0.041030851,-0.090511107,-0.140068912,0.00373876,0.043042237,0.092138768,-0.012810136,0.010843214,0.045929533,0.000409794,0.016207867,7.63E-05,0.038171182,0.001995646,0.339732995,0.000362845,0.05060126,-21.75373114,2,0.597363457,0.003129536,0.046401119,0.084867342,0.132417571,0.011679123,0.043397521,3.274988888,0.446506882,0.01146463,0.044548961,0.154317195,0.201298031,0.003247215,0.041797637,0.016101234
0.03613128,0.201324375,0.075927612,0.060718953,0.032885691,1.299112018,-0.070612542,0.056468617,0.046891182,0.475719389,-0.19962655,0.002514482,0.057940618,0.603051267,0.225310052,0.055392251,0.053665016,0.000212271,0.086087996,3.61E-05,0.048181565,0.085449927,0.280549747,0.006984761,0.05822073,-20.16240066,2,0.511066179,0.006077649,0.060344169,0.037416109,-0.20281243,0.00418114,0.043985911,3.255268682,0.39106905,0.026578999,0.047061786,0.182677958,0.334880837,0.005418547,0.033793176,0.078828012
0.037025209,0.137037444,0.028640838,0.045430796,0.045170976,0.555490541,0.047328712,0.054080113,0.037817303,-0.918543826,0.000389937,0.004757064,0.02995376,1.16763642,0.13729226,0.022505908,0.041680905,0.000168864,-0.03025663,6.53E-06,0.056385349,0.199020319,0.008841256,0,0.035033642,-18.76364139,2,-0.333826291,0.002403846,0.036886606,0.060055664,-0.140874787,0.001957289,0.042131766,3.311451147,-0.071765644,0.004114126,0.038082854,0.157528695,0.167552301,0.002593534,0.045066581,0.11184688
0.049593355,0.139086789,-0.008476985,0.057193185,0.043004125,0.175799661,0.009803083,0.030055393,0.052572216,-0.518600471,0.375284668,0.002065052,0.037965729,1.61599327,0.026264831,0.021412179,0.044509139,0.000155428,0.073958107,6.94E-06,0.046971461,0.200834543,0.029769712,0,0.034934879,-18.37451104,2,-0.341683183,0.002131713,0.036115299,0.123133965,-0.205539661,0.007374684,0.032720991,3.316383829,-0.008949067,0.001724618,0.055129922,0.16715693,-0.009811569,0.001269844,0.035550276,0.153755443
0.073027936,0.171771537,-0.600604741,0.12077494,0.056174226,-0.277220681,0.449783535,0.154468893,0.039349293,0.201218849,0.410838001,0.009195698,0.059367911,0.27741656,-0.425258138,0.057760385,0.061257198,0.000796663,-0.23486547,0.000144306,0.045799299,0.097060958,0.320865951,0.000453556,0.054659157,-23.13607185,2,-0.235062616,0.002721335,0.03917597,0.034462895,-0.862514018,0.016886515,0.070508833,3.143848597,0.526587463,0.074908766,0.077724339,0.174486934,-1.108961276,0.008926585,0.101345856,0.098330914
0.060880393,0.108487014,-0.047025627,0.076152706,0.033788376,3.563967949,0.044407556,0.074544298,0.033937676,0.437268214,0.341846874,0.017963023,0.040108627,0.029489021,0.128589723,0.004588752,0.04138172,0.00105357,0.271955707,0.00021189,0.034332649,0.022496372,-0.175756235,0,0.038498799,-21.10775207,2,-0.345924553,0.000453556,0.054569807,0.069163296,-0.755382278,0.003608378,0.05066543,3.252076424,-0.184334843,0.011451957,0.05424038,0.051854124,0.941091783,0.006812121,0.071392792,0.016418723
0.056969591,0.106892879,-0.128904086,0.089449116,0.037110448,3.370956509,0.024128981,0.053977893,0.042658326,0.673957993,0.300115552,0.022318301,0.031188799,0.048202095,0.033458147,0.004228991,0.051069625,0.001111348,0.231709316,0.000309075,0.038333741,0.021952104,-0.235036677,0.000181422,0.065826168,-21.24659864,2,-0.408308952,0.000907112,0.064783048,0.059687396,-0.697738575,0.00313555,0.042605261,3.20841322,-0.385048972,0.018596172,0.075885356,0.054767954,0.858983162,0.007754227,0.059853998,0.017870102
0.048393586,0.106055679,0.008777838,0.074906247,0.048592632,1.947857357,0.108283674,0.070943691,0.045172174,-0.00879194,0.180097011,0.011813149,0.043265858,0.125967658,0.138457984,0.015495542,0.043889187,0.000403761,0.237339836,4.73E-05,0.038579622,0.060232221,-0.175271864,0.003447025,0.058265104,-19.36153497,2,0.878415022,0.00308418,0.031709213,0.063828694,-0.447906748,0.003844999,0.039224261,3.296439104,0.048605236,0.007934882,0.040410731,0.075854487,0.318781645,0.003929706,0.046442574,0.032837446
0.081238032,0.119574361,-0.038881666,0.577747092,0.053023581,3.551186652,0.038786245,0.236846713,0.074357181,-0.064183951,-0.045635806,0.016029598,0.081178022,0.009770151,0.1634885,0.002287169,0.070790249,0.000693571,0.059160578,0.000130523,0.070168308,0.010885341,-0.099061778,0.002358491,0.069011364,-23.34393774,2,0.743216578,0.001269956,0.133712304,0.033360591,0.183027664,0.008480326,0.1169885,3.287388546,0.154445077,0.016379379,0.083063522,0.058865688,0.056414552,0.008543623,0.253850667,0.006894049
0.045283446,0.127367363,-0.143518459,0.182452772,0.033355429,3.387224029,0.015628212,0.092490018,0.042628024,0.395360788,-0.164776586,0.013323542,0.044123693,0.091390713,-0.27926521,0.018230423,0.049968064,0.000938165,-0.010670359,0.000105818,0.047642165,0.021407837,-0.054525096,0.001269956,0.040016362,-21.58152261,2,-0.254745094,0.002222424,0.054300578,0.020332093,-0.017073339,0.004849248,0.040907681,3.253598201,-0.25142034,0.027788148,0.063892,0.075297193,-0.12191298,0.005811723,0.124914526,0.022768505
0.048275232,0.121893138,-0.154906283,0.215105946,0.03274753,3.338852416,-0.001668935,0.240002311,0.046290198,0.511488802,-0.126390172,0.009565451,0.046790114,0.083001299,-0.211233623,0.031289461,0.036447966,0.001014103,0.031483781,0.000184851,0.040925386,0.019956459,-0.044094355,0.000725689,0.04883571,-22.19667375,2,-0.217450788,0.003220247,0.068697088,0.014023418,-0.066410292,0.004277185,0.050016062,3.231185607,-0.183555029,0.025755919,0.054940635,0.072303378,-0.146684351,0.006728942,0.129035744,0.022042816
0.332042104,0.143827262,-0.028975186,1.194312793,0.113676178,2.270995305,-0.048848411,0.564038134,0.13713377,0.081922874,0.052978724,0.031674721,0.201632361,0.09304635,-0.0707533,0.058411795,0.197220586,0.000949653,-0.132408164,0.00052962,0.128285866,0.031839623,-0.009580509,0.015330189,0.164416218,-26.34433529,2,0.708439388,0.017915457,0.487705476,0.001178939,-0.314594992,0.001017007,0.37161773,3.110898256,0.17987584,0.170099899,0.288215441,0.104732187,-0.2855482,0.020396443,0.361481476,0.040003628
0.090620388,0.123119952,-0.030197895,0.298635089,0.043562208,2.81115636,0.075851056,0.362458589,0.059268902,0.169265599,0.021478138,0.020150692,0.063933266,0.022906632,0.077507994,0.010588937,0.063884039,0.001277236,0.077038033,0.000403416,0.093133312,0.00925254,-0.004595132,0.000544267,0.116322258,-21.46797111,2,0.909724861,0.00267598,0.066095173,0.076371937,0.520286678,0.024707504,0.082273325,3.202112395,0.617009575,0.037721799,0.076534946,0.060332567,0.273165885,0.010782725,0.16502272,0.011565675
